time	V(vout)
4.32E-03	3.923842
4.32E-03	3.779011
4.32E-03	3.639364
4.32E-03	3.577228
4.32E-03	3.525099
4.32E-03	3.50541
4.32E-03	3.498807
4.32E-03	3.504515
4.32E-03	3.508139
4.32E-03	3.512248
4.32E-03	3.516844
4.32E-03	3.521925
4.32E-03	3.527493
4.32E-03	3.533546
4.32E-03	3.540086
4.32E-03	3.556789
4.32E-03	3.570939
4.32E-03	3.577198
4.32E-03	3.576037
4.32E-03	3.566282
4.32E-03	3.542884
4.32E-03	3.538333
4.32E-03	3.524844
4.32E-03	3.505862
4.32E-03	3.47654
4.32E-03	3.408201
4.32E-03	3.254893
4.32E-03	3.090936
4.32E-03	2.964014
4.32E-03	2.856923
4.32E-03	2.748477
4.32E-03	2.735261
4.32E-03	2.727406
4.32E-03	2.719507
4.32E-03	2.711564
4.32E-03	2.703577
4.32E-03	2.695545
4.32E-03	2.68747
4.32E-03	2.67935
4.32E-03	2.653493
4.32E-03	2.601884
4.32E-03	2.497026
4.32E-03	2.365088
4.32E-03	2.222186
4.32E-03	2.033862
4.32E-03	1.802082
4.32E-03	1.590003
4.32E-03	1.309348
4.32E-03	1.034166
4.32E-03	0.7016168
4.32E-03	0.2896843
4.33E-03	-0.3443951
4.33E-03	-0.959905
4.33E-03	-1.895018
4.33E-03	-2.848654
4.33E-03	-4.258532
4.33E-03	-4.379614
4.33E-03	-4.606196
4.33E-03	-4.625361
4.33E-03	-4.711398
4.33E-03	-4.774948
4.33E-03	-4.848098
4.33E-03	-4.897862
4.33E-03	-4.926958
4.33E-03	-4.945878
4.33E-03	-4.9574
4.33E-03	-4.964315
4.33E-03	-4.971254
4.33E-03	-4.979312
4.33E-03	-4.979794
4.33E-03	-4.980202
4.33E-03	-4.980695
4.34E-03	-4.981611
4.34E-03	-4.982738
4.34E-03	-4.983868
4.34E-03	-4.984881
4.34E-03	-4.985237
4.34E-03	-4.985834
4.34E-03	-4.985412
4.34E-03	-4.983764
4.34E-03	-4.979383
4.34E-03	-4.968735
4.34E-03	-4.942621
4.34E-03	-4.863423
4.34E-03	-4.817484
4.35E-03	-4.639343
4.35E-03	-4.593189
4.35E-03	-4.485337
4.35E-03	-4.270223
4.35E-03	-4.011403
4.35E-03	-3.87255
4.35E-03	-3.696389
4.35E-03	-3.604799
4.35E-03	-3.541635
4.35E-03	-3.511326
4.35E-03	-3.497229
4.35E-03	-3.499006
4.35E-03	-3.511248
4.35E-03	-3.532669
4.35E-03	-3.551059
4.35E-03	-3.566185
4.35E-03	-3.573815
4.35E-03	-3.574951
4.35E-03	-3.568329
4.35E-03	-3.55019
4.35E-03	-3.50776
4.35E-03	-3.442116
4.35E-03	-3.323268
4.35E-03	-3.152502
4.35E-03	-3.007895
4.35E-03	-2.895939
4.35E-03	-2.777855
4.35E-03	-2.765331
4.35E-03	-2.735611
4.35E-03	-2.694989
