Freq.	V(vo)
3.12643572722386e+000	(1.21470545560582e+001dB,1.79987394761002e+002°)
3.19853049046361e+000	(1.21470545461473e+001dB,1.79987104087606e+002°)
3.27228773946673e+000	(1.21470545357741e+001dB,1.79986806711361e+002°)
3.34774581070578e+000	(1.21470545249169e+001dB,1.79986502477701e+002°)
3.42494392468205e+000	(1.21470545135532e+001dB,1.79986191228495e+002°)
3.50392220631096e+000	(1.21470545016594e+001dB,1.79985872801967e+002°)
3.58472170577765e+000	(1.21470544892107e+001dB,1.79985547032611e+002°)
3.66738441987346e+000	(1.21470544761813e+001dB,1.79985213751103e+002°)
3.75195331382437e+000	(1.21470544625440e+001dB,1.79984872784214e+002°)
3.83847234362286e+000	(1.21470544482706e+001dB,1.79984523954721e+002°)
3.92698647887475e+000	(1.21470544333313e+001dB,1.79984167081317e+002°)
4.01754172617278e+000	(1.21470544176950e+001dB,1.79983801978509e+002°)
4.11018515300933e+000	(1.21470544013293e+001dB,1.79983428456530e+002°)
