Freq.	V(vo)
2.12193791684897e+004	(7.02404159954224e+000dB,1.24126921027835e+002°)
2.17086923195408e+004	(6.88595225531595e+000dB,1.23537455657010e+002°)
2.22092888996636e+004	(6.74597615380348e+000dB,1.22953740650139e+002°)
2.27214291016840e+004	(6.60414863471871e+000dB,1.22375984660020e+002°)
2.32453791184046e+004	(6.46050593053459e+000dB,1.21804384823886e+002°)
2.37814112809617e+004	(6.31508505778458e+000dB,1.21239126677230e+002°)
2.43298042003743e+004	(6.16792371120678e+000dB,1.20680384102174e+002°)
2.48908429123560e+004	(6.01906015768119e+000dB,1.20128319344716e+002°)
2.54648190254673e+004	(5.86853313618351e+000dB,1.19583083036698e+002°)
2.60520308726829e+004	(5.71638175607552e+000dB,1.19044814309422e+002°)
2.66527836664557e+004	(5.56264540254518e+000dB,1.18513640902966e+002°)
2.72673896573550e+004	(5.40736364317840e+000dB,1.17989679338933e+002°)
2.78961682963640e+004	(5.25057613946677e+000dB,1.17473035115099e+002°)
2.85394464009193e+004	(5.09232256244866e+000dB,1.16963802929556e+002°)
2.91975583247792e+004	(4.93264251234682e+000dB,1.16462066936447e+002°)
2.98708461318095e+004	(4.77157544220634e+000dB,1.15967901032750e+002°)
3.05596597737762e+004	(4.60916058776788e+000dB,1.15481369144415e+002°)
3.12643572722385e+004	(4.44543689974073e+000dB,1.15002525562092e+002°)
3.19853049046360e+004	(4.28044298300812e+000dB,1.14531415261255e+002°)
3.27228773946671e+004	(4.11421703893599e+000dB,1.14068074257578e+002°)
3.34774581070577e+004	(3.94679681225743e+000dB,1.13612529975083e+002°)
3.42494392468203e+004	(3.77821954416213e+000dB,1.13164801598301e+002°)
3.50392220631094e+004	(3.60852192854215e+000dB,1.12724900449764e+002°)
3.58472170577764e+004	(3.43774007218512e+000dB,1.12292830378464e+002°)
3.66738441987345e+004	(3.26590946092530e+000dB,1.11868588124484e+002°)
3.75195331382435e+004	(3.09306492827829e+000dB,1.11452163707542e+002°)
3.83847234362285e+004	(2.91924062891613e+000dB,1.11043540801154e+002°)
3.92698647887473e+004	(2.74447001577543e+000dB,1.10642697104583e+002°)
4.01754172617277e+004	(2.56878582004760e+000dB,1.10249604723587e+002°)
4.11018515300932e+004	(2.39222003620488e+000dB,1.09864230515347e+002°)
4.20496491224040e+004	(2.21480390819140e+000dB,1.09486536465018e+002°)
4.30193026711389e+004	(2.03656792051860e+000dB,1.09116480018651e+002°)
4.40113161687485e+004	(1.85754179061118e+000dB,1.08754014437082e+002°)
4.50262052296131e+004	(1.67775446499038e+000dB,1.08399089119451e+002°)
4.60644973580413e+004	(1.49723411755386e+000dB,1.08051649921553e+002°)
4.71267322224487e+004	(1.31600814958171e+000dB,1.07711639475638e+002°)
4.82134619358586e+004	(1.13410319260168e+000dB,1.07378997483788e+002°)
4.93252513428716e+004	(9.51545112891255e-001dB,1.07053661006177e+002°)
5.04626783132520e+004	(7.68359017503799e-001dB,1.06735564741910e+002°)
5.16263340422851e+004	(5.84569262168445e-001dB,1.06424641293158e+002°)
5.28168233580593e+004	(4.00199460371324e-001dB,1.06120821423002e+002°)
5.40347650358356e+004	(2.15272494061433e-001dB,1.05824034294956e+002°)
5.52807921196654e+004	(2.98105253595459e-002dB,1.05534207702723e+002°)
5.65555522514248e+004	(-1.56164991224936e-001dB,1.05251268301813e+002°)
5.78597080074365e+004	(-3.42633294690769e-001dB,1.04975141806245e+002°)
5.91939372428544e+004	(-5.29574303549154e-001dB,1.04705753195979e+002°)
6.05589334439890e+004	(-7.16968600825957e-001dB,1.04443026904610e+002°)
6.19554060887579e+004	(-9.04797418426170e-001dB,1.04186886995293e+002°)
6.33840810154475e+004	(-1.09304262102639e+000dB,1.03937257326418e+002°)
6.48457007999794e+004	(-1.28168668997555e+000dB,1.03694061718676e+002°)
6.63410251418751e+004	(-1.47071270642945e+000dB,1.03457224099674e+002°)
6.78708312591218e+004	(-1.66010433416462e+000dB,1.03226668636639e+002°)
6.94359142921437e+004	(-1.84984580292600e+000dB,1.03002319880567e+002°)
7.10370877170881e+004	(-2.03992189104456e+000dB,1.02784102884508e+002°)
7.26751837686427e+004	(-2.23031790804087e+000dB,1.02571943313957e+002°)
7.43510538726023e+004	(-2.42101967756377e+000dB,1.02365767560583e+002°)
7.60655690884103e+004	(-2.61201352009856e+000dB,1.02165502839492e+002°)
7.78196205619057e+004	(-2.80328623580362e+000dB,1.01971077282090e+002°)
7.96141199885098e+004	(-2.99482508764276e+000dB,1.01782420026141e+002°)
8.14500000870939e+004	(-3.18661778430910e+000dB,1.01599461291332e+002°)
8.33282150847746e+004	(-3.37865246371696e+000dB,1.01422132457901e+002°)
8.52497412128879e+004	(-3.57091767635203e+000dB,1.01250366132438e+002°)
8.72155772144009e+004	(-3.76340236903325e+000dB,1.01084096212174e+002°)
8.92267448630234e+004	(-3.95609586890649e+000dB,1.00923257944887e+002°)
9.12842894942912e+004	(-4.14898786753483e+000dB,1.00767787981321e+002°)
9.33892805488949e+004	(-4.34206840536452e+000dB,1.00617624424322e+002°)
9.55428121285386e+004	(-4.53532785633927e+000dB,1.00472706871674e+002°)
9.77460035646163e+004	(-4.72875691302727e+000dB,1.00332976464303e+002°)
1.00000000000001e+005	(-4.92234657164174e+000dB,1.00198375915210e+002°)
1.02305972984252e+005	(-5.11608811757687e+000dB,1.00068849547338e+002°)
1.04665121082544e+005	(-5.30997311121992e+000dB,9.99443433243799e+001°)
1.07078670498641e+005	(-5.50399337390614e+000dB,9.98248048779121e+001°)
1.09547875712235e+005	(-5.69814097417581e+000dB,9.97101835307669e+001°)
1.12074020130979e+005	(-5.89240821442493e+000dB,9.96004303227875e+001°)
1.14658416757564e+005	(-6.08678761746153e+000dB,9.94954980244003e+001°)
1.17302408872163e+005	(-6.28127191380014e+000dB,9.93953411602427e+001°)
1.20007370730630e+005	(-6.47585402868818e+000dB,9.92999160195917e+001°)
1.22774708278788e+005	(-6.67052706970043e+000dB,9.92091806706092e+001°)
1.25605859883190e+005	(-6.86528431448123e+000dB,9.91230949736584e+001°)
1.28502297078732e+005	(-7.06011919856804e+000dB,9.90416205885684e+001°)
1.31465525333510e+005	(-7.25502530354241e+000dB,9.89647209825886e+001°)
1.34497084831304e+005	(-7.44999634527272e+000dB,9.88923614360106e+001°)
1.37598551272119e+005	(-7.64502616243359e+000dB,9.88245090484050e+001°)
1.40771536691174e+005	(-7.84010870506751e+000dB,9.87611327401284e+001°)
1.44017690296788e+005	(-8.03523802344742e+000dB,9.87022032582738e+001°)
1.47338699327574e+005	(-8.23040825686424e+000dB,9.86476931727304e+001°)
1.50736289929414e+005	(-8.42561362268609e+000dB,9.85975768776399e+001°)
1.54212228052649e+005	(-8.62084840553775e+000dB,9.85518305919799e+001°)
1.57768320369954e+005	(-8.81610694646696e+000dB,9.85104323544681e+001°)
1.61406415215391e+005	(-9.01138363225045e+000dB,9.84733620207694e+001°)
1.65128403545106e+005	(-9.20667288483308e+000dB,9.84406012613068e+001°)
1.68936219920181e+005	(-9.40196915065598e+000dB,9.84121335524892e+001°)
1.72831843512155e+005	(-9.59726689016461e+000dB,9.83879441718111e+001°)
1.76817299131728e+005	(-9.79256056730540e+000dB,9.83680201912256e+001°)
1.80894658281188e+005	(-9.98784463898712e+000dB,9.83523504677503e+001°)
1.85066040231105e+005	(-1.01831135446195e+001dB,9.83409256360536e+001°)
1.89333613121857e+005	(-1.03783616955450e+001dB,9.83337380949077e+001°)
1.93699595090553e+005	(-1.05735834645118e+001dB,9.83307819996317e+001°)
1.98166255423944e+005	(-1.07687731750422e+001dB,9.83320532478082e+001°)
2.02735915737922e+005	(-1.09639250908149e+001dB,9.83375494657297e+001°)
2.07410951184212e+005	(-1.11590334049307e+001dB,9.83472699957021e+001°)
2.12193791684898e+005	(-1.13540922290631e+001dB,9.83612158783611e+001°)
2.17086923195409e+005	(-1.15490955825852e+001dB,9.83793898371809e+001°)
2.22092888996637e+005	(-1.17440373815258e+001dB,9.84017962597437e+001°)
2.27214291016841e+005	(-1.19389114274605e+001dB,9.84284411776940e+001°)
2.32453791184047e+005	(-1.21337113962048e+001dB,9.84593322466667e+001°)
2.37814112809618e+005	(-1.23284308264130e+001dB,9.84944787220630e+001°)
2.43298042003744e+005	(-1.25230631080227e+001dB,9.85338914366694e+001°)
2.48908429123561e+005	(-1.27176014704832e+001dB,9.85775827720287e+001°)
